stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
de:08236:2791_Parent,Enzberg Bahnhof,48.933805,8.799708,1,,
de:08236:2800:0:1,Öschelbronn West,48.904697,8.807906,,de:08236:2800_Parent,1
de:08236:2800:0:2,Öschelbronn West,48.904550,8.806548,,de:08236:2800_Parent,2
de:08236:2800_Parent,Öschelbronn West,48.904623,8.807227,1,,
de:08236:2801:0:1,Öschelbronn Kirche,48.905991,8.814442,,de:08236:2801_Parent,1
de:08236:2801_Parent,Öschelbronn Kirche,48.905991,8.814442,1,,
de:08236:2802:0:1,Öschelbronn Altes Rathaus,48.906010,8.813979,,de:08236:2802_Parent,1
de:08236:2802_Parent,Öschelbronn Altes Rathaus,48.906010,8.813979,1,,
de:08236:2803:0:1,Öschelbronn Bachstraße,48.905355,8.816435,,de:08236:2803_Parent,1
de:08236:2803:0:2,Öschelbronn Bachstraße,48.905396,8.816447,,de:08236:2803_Parent,2
de:08236:2803_Parent,Öschelbronn Bachstraße,48.905376,8.816441,1,,
de:08236:2804:0:1,Öschelbronn Klinik,48.905640,8.825833,,de:08236:2804_Parent,1
de:08236:2804:0:2,Öschelbronn Klinik,48.905390,8.825387,,de:08236:2804_Parent,2
de:08236:2804:0:3,Öschelbronn Klinik,48.905388,8.825639,,de:08236:2804_Parent,3
de:08236:2804_Parent,Öschelbronn Klinik,48.905473,8.825619,1,,
de:08236:2807:0:1,Niefern Pforzheimer Straße,48.915364,8.776055,,de:08236:2807_Parent,1
de:08236:2807:0:2,Niefern Pforzheimer Straße,48.915442,8.775921,,de:08236:2807_Parent,2
de:08236:2807_Parent,Niefern Pforzheimer Straße,48.915403,8.775988,1,,
de:08236:2808:0:1,Niefern Ob der Ziegelhütte,48.916190,8.779251,,de:08236:2808_Parent,1
de:08236:2808:0:2,Niefern Ob der Ziegelhütte,48.916595,8.780481,,de:08236:2808_Parent,2
de:08236:2808_Parent,Niefern Ob der Ziegelhütte,48.916392,8.779866,1,,
de:08236:2809:0:1,Niefern Lindenplatz,48.918535,8.785458,,de:08236:2809_Parent,1
de:08236:2809_Parent,Niefern Lindenplatz,48.918535,8.785458,1,,
de:08236:2810:0:1,Niefern Enzbrücke,48.917586,8.781669,,de:08236:2810_Parent,1
de:08236:2810:0:2,Niefern Enzbrücke,48.917625,8.782069,,de:08236:2810_Parent,2
de:08236:2810_Parent,Niefern Enzbrücke,48.917606,8.781869,1,,
de:08236:2813:0:1,Niefern Kelterplatz,48.916256,8.784993,,de:08236:2813_Parent,1
de:08236:2813:0:2,Niefern Kelterplatz,48.916260,8.785020,,de:08236:2813_Parent,2
de:08236:2813_Parent,Niefern Kelterplatz,48.916258,8.785006,1,,
de:08236:2814:0:1,Niefern Rößle,48.914578,8.786508,,de:08236:2814_Parent,1
de:08236:2814:0:2,Niefern Rößle,48.914988,8.786017,,de:08236:2814_Parent,2
de:08236:2814_Parent,Niefern Rößle,48.914783,8.786262,1,,
de:08236:2815:0:1,Niefern Arlinger,48.911915,8.789414,,de:08236:2815_Parent,1
de:08236:2815:0:2,Niefern Arlinger,48.911857,8.789666,,de:08236:2815_Parent,2
de:08236:2815_Parent,Niefern Arlinger,48.911886,8.789540,1,,
de:08236:2816:0:1,Niefern Kirnbachweg,48.909146,8.789550,,de:08236:2816_Parent,1
de:08236:2816:0:2,Niefern Kirnbachweg,48.909125,8.789622,,de:08236:2816_Parent,2
de:08236:2816_Parent,Niefern Kirnbachweg,48.909136,8.789586,1,,
de:08236:2817:0:1,Öschelbronn Ziegelbaum,48.902553,8.802606,,de:08236:2817_Parent,1
de:08236:2817:0:2,Öschelbronn Ziegelbaum,48.902685,8.802808,,de:08236:2817_Parent,2
de:08236:2817_Parent,Öschelbronn Ziegelbaum,48.902619,8.802707,1,,
de:08236:2819:0:1,Niefern Waldstrasse,48.914554,8.785814,,de:08236:2819_Parent,1
de:08236:2819_Parent,Niefern Waldstrasse,48.914554,8.785814,1,,
de:08236:2820:0:1,Niefern Habichtstraße,48.911068,8.785895,,de:08236:2820_Parent,1
de:08236:2820_Parent,Niefern Habichtstraße,48.911060,8.785937,1,,
de:08236:2821:0:1,Niefern Ob der Linden,48.910558,8.782925,,de:08236:2821_Parent,1
de:08236:2821_Parent,Niefern Ob der Linden,48.910528,8.782850,1,,
de:08236:2822:0:1,Niefern Weichertstrasse,48.907809,8.786551,,de:08236:2822_Parent,1
de:08236:2822_Parent,Niefern Weichertstrasse,48.907878,8.786591,1,,
de:08236:2823:0:1,Öschelbronn Klinik Haupteingang,48.903750,8.826673,,de:08236:2823_Parent,1
de:08236:2823_Parent,Öschelbronn Klinik Haupteingang,48.903750,8.826673,1,,
de:08236:2824:0:2,Niefern Zeppelinstraße,48.918857,8.762537,,de:08236:2824_Parent,2
de:08236:2824_Parent,Niefern Zeppelinstraße,48.918910,8.762602,1,,
de:08236:2825:0:2,Niefern Herrenwingert,48.920676,8.769403,,de:08236:2825_Parent,2
de:08236:2825_Parent,Niefern Herrenwingert,48.920658,8.769584,1,,
de:08236:2826:0:1,Niefern Neuer Weg,48.920286,8.774822,,de:08236:2826_Parent,1
de:08236:2826:0:2,Niefern Neuer Weg,48.920381,8.774940,,de:08236:2826_Parent,2
de:08236:2826_Parent,Niefern Neuer Weg,48.920334,8.774881,1,,
de:08236:2827:0:2,Niefern Am Enzberg,48.920765,8.758263,,de:08236:2827_Parent,2
de:08236:2827_Parent,Niefern Am Enzberg,48.920813,8.758106,1,,
de:08236:2828:0:1,Niefern Marktplatz,48.916791,8.783758,,de:08236:2828_Parent,1
de:08236:2828:0:2,Niefern Marktplatz,48.916636,8.784100,,de:08236:2828_Parent,2
de:08236:2828_Parent,Niefern Marktplatz,48.916714,8.783929,1,,
de:08236:2830:0:1,Niefern Krone,48.918075,8.781096,,de:08236:2830_Parent,1
de:08236:2830_Parent,Niefern Krone,48.918075,8.781096,1,,
de:08236:2831:0:1,Niefern Grundschule,48.917891,8.785145,,de:08236:2831_Parent,1
de:08236:2831_Parent,Niefern Grundschule,48.917891,8.785145,1,,
de:08236:2832:0:1,Öschelbronn Allmendstraße,48.906061,8.818451,,de:08236:2832_Parent,1
de:08236:2832_Parent,Öschelbronn Allmendstraße,48.906082,8.818443,1,,
de:08236:2833:0:1,Niefern West,48.918046,8.763365,,de:08236:2833_Parent,1
de:08236:2833:0:2,Niefern West,48.917962,8.762868,,de:08236:2833_Parent,2
de:08236:2833_Parent,Niefern West,48.918004,8.763116,1,,
de:08236:2834:0:1,Niefern Reisersweg,48.914770,8.772903,,de:08236:2834_Parent,1
de:08236:2834:0:2,Niefern Reisersweg,48.914827,8.772470,,de:08236:2834_Parent,2
de:08236:2834_Parent,Niefern Reisersweg,48.914798,8.772687,1,,
de:08236:2835:0:1,Niefern Kirnbachschule,48.918791,8.781776,,de:08236:2835_Parent,1
de:08236:2835_Parent,Niefern Kirnbachschule,48.918791,8.781776,1,,
de:08236:2837:0:1,Öschelbronn Industriestraße,48.902002,8.810928,,de:08236:2837_Parent,1
de:08236:2837:0:2,Öschelbronn Industriestraße,48.902093,8.810724,,de:08236:2837_Parent,2
de:08236:2837_Parent,Öschelbronn Industriestraße,48.902048,8.810826,1,,
de:08236:2838:0:1,Öschelbronn Steighalle,48.902525,8.816342,,de:08236:2838_Parent,1
de:08236:2838:0:2,Öschelbronn Steighalle,48.902257,8.816703,,de:08236:2838_Parent,2
de:08236:2838_Parent,Öschelbronn Steighalle,48.902391,8.816523,1,,
de:08236:2890:2:1,Niefern Bahnhof,48.920262,8.770406,,de:08236:2890_Parent,1
de:08236:2890:2:2,Niefern Bahnhof,48.920129,8.769910,,de:08236:2890_Parent,2
de:08236:2890_Parent,Niefern Bahnhof,48.920196,8.770158,1,,
de:08236:2900:0:1,Wiernsheim Mühlstraße,48.891709,8.852949,,de:08236:2900_Parent,1
de:08236:2900:0:2,Wiernsheim Mühlstraße,48.891206,8.852751,,de:08236:2900_Parent,2
de:08236:2900_Parent,Wiernsheim Mühlstraße,48.891458,8.852850,1,,
de:08236:2901:0:1,Wiernsheim Bürgersaal,48.890697,8.848517,,de:08236:2901_Parent,1
de:08236:2901:0:2,Wiernsheim Bürgersaal,48.890506,8.848373,,de:08236:2901_Parent,2
de:08236:2901_Parent,Wiernsheim Bürgersaal,48.890601,8.848445,1,,
de:08236:2902:0:1,Wiernsheim Lindenhalle,48.885917,8.849924,,de:08236:2902_Parent,1
de:08236:2902:0:2,Wiernsheim Lindenhalle,48.886075,8.850105,,de:08236:2902_Parent,2
de:08236:2902_Parent,Wiernsheim Lindenhalle,48.885996,8.850014,1,,
de:08236:2903:0:1,Wiernsheim Krügele,48.883174,8.851081,,de:08236:2903_Parent,1
de:08236:2903:0:2,Wiernsheim Krügele,48.883531,8.850941,,de:08236:2903_Parent,2
de:08236:2903_Parent,Wiernsheim Krügele,48.883352,8.851011,1,,
de:08236:2904:0:1,Serres Pinascastraße,48.894102,8.871905,,de:08236:2904_Parent,1
de:08236:2904:0:2,Serres Pinascastraße,48.894208,8.871932,,de:08236:2904_Parent,2
de:08236:2904_Parent,Serres Pinascastraße,48.894155,8.871918,1,,
de:08236:2905:0:1,Serres Rathaus,48.894007,8.875515,,de:08236:2905_Parent,1
de:08236:2905:0:2,Serres Rathaus,48.894120,8.875478,,de:08236:2905_Parent,2
de:08236:2905_Parent,Serres Rathaus,48.894064,8.875497,1,,
de:08236:2906:0:1,Iptingen Schönblickstraße,48.888022,8.897464,,de:08236:2906_Parent,1
de:08236:2906:0:2,Iptingen Schönblickstraße,48.888593,8.896603,,de:08236:2906_Parent,2
de:08236:2906_Parent,Iptingen Schönblickstraße,48.888307,8.897034,1,,
de:08236:2907:0:1,Iptingen Rathaus,48.883364,8.900055,,de:08236:2907_Parent,1
de:08236:2907:0:2,Iptingen Rathaus,48.883310,8.899919,,de:08236:2907_Parent,2
de:08236:2907_Parent,Iptingen Rathaus,48.883337,8.899987,1,,
de:08236:2908:0:1,Serres Schillerstrasse,48.890927,8.876225,,de:08236:2908_Parent,1
de:08236:2908:0:2,Serres Schillerstrasse,48.890836,8.876288,,de:08236:2908_Parent,2
de:08236:2908_Parent,Serres Schillerstrasse,48.890882,8.876256,1,,
de:08236:2914:0:1,Iptingen Ortsmitte,48.886900,8.897622,,de:08236:2914_Parent,1
de:08236:2914:0:2,Iptingen Ortsmitte,48.886709,8.897799,,de:08236:2914_Parent,2
de:08236:2914:0:3,Iptingen Ortsmitte,48.887129,8.897536,,de:08236:2914_Parent,3
de:08236:2914:0:4,Iptingen Ortsmitte,48.886692,8.897971,,de:08236:2914_Parent,4
de:08236:2914_Parent,Iptingen Ortsmitte,48.886857,8.897732,1,,
de:08236:2916:0:1,Iptingen Wendeschleife,48.888132,8.902590,,de:08236:2916_Parent,1
de:08236:2916_Parent,Iptingen Wendeschleife,48.888132,8.902590,1,,
de:08236:2917:0:1,Wiernsheim Daimlerstraße,48.890499,8.844303,,de:08236:2917_Parent,1
de:08236:2917:0:2,Wiernsheim Daimlerstraße,48.890739,8.844348,,de:08236:2917_Parent,2
de:08236:2917_Parent,Wiernsheim Daimlerstraße,48.890619,8.844326,1,,
de:08236:2918:0:1,Wiernsheim Friedhof,48.888857,8.853056,,de:08236:2918_Parent,1
de:08236:2918:0:2,Wiernsheim Friedhof,48.889047,8.852772,,de:08236:2918_Parent,2
de:08236:2918_Parent,Wiernsheim Friedhof,48.888952,8.852914,1,,
de:08236:3000:0:1,Mühlacker ZOB,48.952822,8.846935,,de:08236:3000_Parent,1
de:08236:3000:0:2,Mühlacker ZOB,48.952884,8.847165,,de:08236:3000_Parent,2
de:08236:3000:0:3,Mühlacker ZOB,48.952951,8.846811,,de:08236:3000_Parent,3
de:08236:3000:0:5,Mühlacker ZOB,48.952612,8.846357,,de:08236:3000_Parent,5
de:08236:3000_Parent,Mühlacker ZOB,48.952817,8.846817,1,,
de:08236:3002:0:1,Mühlacker Industriestraße West,48.952702,8.850978,,de:08236:3002_Parent,1
de:08236:3002:0:2,Mühlacker Industriestraße West,48.952816,8.851069,,de:08236:3002_Parent,2
de:08236:3002_Parent,Mühlacker Industriestraße West,48.952759,8.851023,1,,
de:08236:3003:0:1,Mühlacker Goldshaldenstraße,48.950216,8.842880,,de:08236:3003_Parent,1
de:08236:3003_Parent,Mühlacker Goldshaldenstraße,48.950216,8.842880,1,,
de:08236:3004:0:1,Mühlacker E.Fuchslocher Platz,48.950804,8.841562,,de:08236:3004_Parent,1
de:08236:3004:0:2,Mühlacker E.Fuchslocher Platz,48.950733,8.841690,,de:08236:3004_Parent,2
de:08236:3004_Parent,Mühlacker E.Fuchslocher Platz,48.950769,8.841626,1,,
de:08236:3005:0:1,Mühlacker Karlstraße,48.949175,8.840211,,de:08236:3005_Parent,1
de:08236:3005:0:2,Mühlacker Karlstraße,48.949075,8.840339,,de:08236:3005_Parent,2
de:08236:3005_Parent,Mühlacker Karlstraße,48.949125,8.840275,1,,
de:08236:3006:0:1,Mühlacker Goethestraße,48.948113,8.838959,,de:08236:3006_Parent,1
de:08236:3006:0:2,Mühlacker Goethestraße,48.948059,8.839090,,de:08236:3006_Parent,2
de:08236:3006_Parent,Mühlacker Goethestraße,48.948086,8.839025,1,,
de:08236:3007:0:1,Mühlacker Gymnasium,48.946204,8.838371,,de:08236:3007_Parent,1
de:08236:3007:0:2,Mühlacker Gymnasium,48.946322,8.837754,,de:08236:3007_Parent,2
de:08236:3007_Parent,Mühlacker Gymnasium,48.946263,8.838063,1,,
de:08236:3008:0:1,Mühlacker Kelter,48.946606,8.842067,,de:08236:3008_Parent,1
de:08236:3008:0:2,Mühlacker Kelter,48.946975,8.841830,,de:08236:3008_Parent,2
de:08236:3008_Parent,Mühlacker Kelter,48.946790,8.841949,1,,
de:08236:3009:0:1,Mühlacker Wertle,48.945084,8.842197,,de:08236:3009_Parent,1
de:08236:3009:0:2,Mühlacker Wertle,48.945011,8.843163,,de:08236:3009_Parent,2
de:08236:3009_Parent,Mühlacker Wertle,48.945048,8.842680,1,,
de:08236:3010:0:1,Mühlacker Schillerschule,48.948970,8.841743,,de:08236:3010_Parent,1
de:08236:3010_Parent,Mühlacker Schillerschule,48.948970,8.841743,1,,
de:08236:3012:0:1,Mühlacker Einsteinstraße,48.945864,8.850055,,de:08236:3012_Parent,1
de:08236:3012:0:2,Mühlacker Einsteinstraße,48.945818,8.850102,,de:08236:3012_Parent,2
de:08236:3012_Parent,Mühlacker Einsteinstraße,48.945841,8.850078,1,,
de:08236:3013:0:1,Mühlacker Nipkowstrasse,48.944261,8.848422,,de:08236:3013_Parent,1
de:08236:3013_Parent,Mühlacker Nipkowstrasse,48.944261,8.848422,1,,
de:08236:3015:0:1,Mühlacker Enzkreiskliniken,48.950756,8.857337,,de:08236:3015_Parent,1
de:08236:3015_Parent,Mühlacker Enzkreiskliniken,48.950756,8.857337,1,,
de:08236:3016:0:1,Mühlacker Händle,48.953273,8.854790,,de:08236:3016_Parent,1
de:08236:3016:0:2,Mühlacker Händle,48.953319,8.854438,,de:08236:3016_Parent,2
de:08236:3016_Parent,Mühlacker Händle,48.953296,8.854614,1,,
de:08236:3017:0:1,Mühlacker Steuler,48.954655,8.860722,,de:08236:3017_Parent,1
de:08236:3017:0:2,Mühlacker Steuler,48.954747,8.860594,,de:08236:3017_Parent,2
de:08236:3017_Parent,Mühlacker Steuler,48.954701,8.860658,1,,
de:08236:3018:0:1,Mühlacker Betriebshof Engel,48.955757,8.868567,,de:08236:3018_Parent,1
de:08236:3018:0:2,Mühlacker Betriebshof Engel,48.955830,8.868982,,de:08236:3018_Parent,2
de:08236:3018_Parent,Mühlacker Betriebshof Engel,48.955794,8.868774,1,,
de:08236:3019:0:1,Mühlacker Kreisberufsschule,48.955896,8.852797,,de:08236:3019_Parent,1
de:08236:3019:0:2,Mühlacker Kreisberufsschule,48.956542,8.853611,,de:08236:3019_Parent,2
de:08236:3019_Parent,Mühlacker Kreisberufsschule,48.956219,8.853204,1,,
de:08236:3020:0:1,Mühlacker Bannholz,48.957574,8.855828,,de:08236:3020_Parent,1
de:08236:3020_Parent,Mühlacker Bannholz,48.957574,8.855828,1,,
de:08236:3021:0:1,Mühlacker Behr,48.959323,8.858494,,de:08236:3021_Parent,1
de:08236:3021:0:2,Mühlacker Behr,48.959726,8.858735,,de:08236:3021_Parent,2
de:08236:3021_Parent,Mühlacker Behr,48.959524,8.858615,1,,
de:08236:3022:0:1,Mühlacker Pforzheimer Straße,48.948629,8.830706,,de:08236:3022_Parent,1
de:08236:3022_Parent,Mühlacker Pforzheimer Straße,48.948629,8.830706,1,,
de:08236:3024:0:1,Mühlacker Steinbeisstraße,48.957987,8.862281,,de:08236:3024_Parent,1
de:08236:3024_Parent,Mühlacker Steinbeisstraße,48.957987,8.862281,1,,
de:08236:3025:0:1,Mühlacker Louise Schröder Straße,48.962274,8.858682,,de:08236:3025_Parent,1
de:08236:3025_Parent,Mühlacker Louise Schröder Straße,48.962274,8.858682,1,,
de:08236:3026:0:1,Mühlacker Heidenwäldle Schule,48.960567,8.857898,,de:08236:3026_Parent,1
de:08236:3026_Parent,Mühlacker Heidenwäldle Schule,48.960567,8.857898,1,,
de:08236:3028:0:1,Dürrmenz Untere Königstraße,48.938861,8.842120,,de:08236:3028_Parent,1
de:08236:3028:0:2,Dürrmenz Untere Königstraße,48.937828,8.841810,,de:08236:3028_Parent,2
de:08236:3028_Parent,Dürrmenz Untere Königstraße,48.938345,8.841965,1,,
de:08236:3029:0:1,Dürrmenz Götzentor,48.934986,8.838550,,de:08236:3029_Parent,1
de:08236:3029_Parent,Dürrmenz Götzentor,48.934986,8.838550,1,,
de:08236:3030:0:1,Dürrmenz Herrenwaagstraße,48.935057,8.840277,,de:08236:3030_Parent,1
de:08236:3030:0:2,Dürrmenz Herrenwaagstraße,48.935106,8.840537,,de:08236:3030_Parent,2
de:08236:3030_Parent,Dürrmenz Herrenwaagstraße,48.935082,8.840407,1,,
de:08236:3031:0:1,Dürrmenz Marktplatz,48.940111,8.842701,,de:08236:3031_Parent,1
de:08236:3031:0:2,Dürrmenz Marktplatz,48.940622,8.842684,,de:08236:3031_Parent,2
de:08236:3031_Parent,Dürrmenz Marktplatz,48.940366,8.842692,1,,
de:08236:3032:0:1,Dürrmenz Enzbrücke / Lamm,48.941218,8.844013,,de:08236:3032_Parent,1
de:08236:3032:0:2,Dürrmenz Enzbrücke / Lamm,48.940953,8.844058,,de:08236:3032_Parent,2
de:08236:3032:0:3,Dürrmenz Enzbrücke / Lamm,48.940285,8.843540,,de:08236:3032_Parent,3
de:08236:3032_Parent,Dürrmenz Enzbrücke / Lamm,48.940819,8.843870,1,,
de:08236:3033:0:1,Dürrmenz Reichmannstraße,48.941278,8.839742,,de:08236:3033_Parent,1
de:08236:3033_Parent,Dürrmenz Reichmannstraße,48.941278,8.839742,1,,
de:08236:3034:0:1,Mühlacker Friedhof,48.938286,8.843237,,de:08236:3034_Parent,1
de:08236:3034:0:2,Mühlacker Friedhof,48.937840,8.843418,,de:08236:3034_Parent,2
de:08236:3034_Parent,Mühlacker Friedhof,48.938063,8.843328,1,,
de:08236:3035:0:1,Mühlacker Rauhensteinsiedlung,48.934946,8.849917,,de:08236:3035_Parent,1
de:08236:3035:0:2,Mühlacker Rauhensteinsiedlung,48.935158,8.849698,,de:08236:3035_Parent,2
de:08236:3035_Parent,Mühlacker Rauhensteinsiedlung,48.935052,8.849807,1,,
de:08236:3036:0:1,Mühlacker Waldäcker West,48.952785,8.878394,,de:08236:3036_Parent,1
de:08236:3036:0:2,Mühlacker Waldäcker West,48.952898,8.878734,,de:08236:3036_Parent,2
de:08236:3036_Parent,Mühlacker Waldäcker West,48.952842,8.878564,1,,
de:08236:3037:0:1,Mühlacker Waldäcker Ost,48.951580,8.883247,,de:08236:3037_Parent,1
de:08236:3037:0:2,Mühlacker Waldäcker Ost,48.951673,8.883390,,de:08236:3037_Parent,2
de:08236:3037_Parent,Mühlacker Waldäcker Ost,48.951626,8.883318,1,,
de:08236:3038:0:1,Lomersheim Enzbrücke,48.931147,8.865365,,de:08236:3038_Parent,1
de:08236:3038:0:2,Lomersheim Enzbrücke,48.931266,8.865336,,de:08236:3038_Parent,2
de:08236:3038_Parent,Lomersheim Enzbrücke,48.931207,8.865351,1,,
de:08236:3039:0:1,Lomersheim Illinger Straße,48.935740,8.869241,,de:08236:3039_Parent,1
de:08236:3039:0:2,Lomersheim Illinger Straße,48.935694,8.869119,,de:08236:3039_Parent,2
de:08236:3039_Parent,Lomersheim Illinger Straße,48.935717,8.869180,1,,
de:08236:3040:0:1,Mühlacker Schulerweg,48.950372,8.847062,,de:08236:3040_Parent,1
de:08236:3040:0:2,Mühlacker Schulerweg,48.950378,8.847798,,de:08236:3040_Parent,2
de:08236:3040_Parent,Mühlacker Schulerweg,48.950375,8.847430,1,,
de:08236:3041:0:1,Mühlacker Mörike Realschule,48.949624,8.846571,,de:08236:3041_Parent,1
de:08236:3041:0:2,Mühlacker Mörike Realschule,48.949657,8.846251,,de:08236:3041_Parent,2
de:08236:3041_Parent,Mühlacker Mörike Realschule,48.949640,8.846411,1,,
de:08236:3042:0:1,Mühlacker August-Lämmle-Straße,48.950200,8.851319,,de:08236:3042_Parent,1
de:08236:3042:0:2,Mühlacker August-Lämmle-Straße,48.950277,8.851454,,de:08236:3042_Parent,2
de:08236:3042_Parent,Mühlacker August-Lämmle-Straße,48.950238,8.851386,1,,
de:08236:3044:0:1,Lomersheim Pinacher Straße,48.928567,8.863988,,de:08236:3044_Parent,1
de:08236:3044:0:2,Lomersheim Pinacher Straße,48.928513,8.864047,,de:08236:3044_Parent,2
de:08236:3044_Parent,Lomersheim Pinacher Straße,48.928540,8.864017,1,,
de:08236:3045:0:1,Lomersheim Mühlacker Straße,48.931585,8.858615,,de:08236:3045_Parent,1
de:08236:3045:0:2,Lomersheim Mühlacker Straße,48.931878,8.858224,,de:08236:3045_Parent,2
de:08236:3045_Parent,Lomersheim Mühlacker Straße,48.931731,8.858419,1,,
de:08236:3046:0:1,Lomersheim Im Letten,48.933636,8.854807,,de:08236:3046_Parent,1
de:08236:3046:0:2,Lomersheim Im Letten,48.933708,8.854834,,de:08236:3046_Parent,2
de:08236:3046_Parent,Lomersheim Im Letten,48.933672,8.854820,1,,
de:08236:3047:0:1,Mühlacker Eckenweiher Str.,48.956963,8.855408,,de:08236:3047_Parent,1
de:08236:3047:0:2,Mühlacker Eckenweiher Str.,48.957043,8.855463,,de:08236:3047_Parent,2
de:08236:3047_Parent,Mühlacker Eckenweiher Str.,48.957003,8.855436,1,,
de:08236:3048:0:1,Dürrmenz St.-Andreas-Straße,48.939791,8.837317,,de:08236:3048_Parent,1
de:08236:3048_Parent,Dürrmenz St.-Andreas-Straße,48.939791,8.837317,1,,
de:08236:3049:0:1,Mühlacker Ernst Reuter Straße,48.962266,8.855608,,de:08236:3049_Parent,1
de:08236:3049_Parent,Mühlacker Ernst Reuter Straße,48.962266,8.855608,1,,
de:08236:3050:0:1,Mühlacker Oberer Stöckach,48.951366,8.827610,,de:08236:3050_Parent,1
de:08236:3050_Parent,Mühlacker Oberer Stöckach,48.951366,8.827610,1,,
de:08236:3051:0:1,Mühlacker Im Käppele,48.946559,8.837151,,de:08236:3051_Parent,1
de:08236:3051_Parent,Mühlacker Im Käppele,48.946559,8.837151,1,,
de:08236:3052:0:1,Dürrmenz Baron-Müller-Weg,48.941347,8.837885,,de:08236:3052_Parent,1
de:08236:3052_Parent,Dürrmenz Baron-Müller-Weg,48.941347,8.837885,1,,
de:08236:3053:0:1,Dürrmenz Öschelbronner Straße,48.936120,8.837431,,de:08236:3053_Parent,1
de:08236:3053_Parent,Dürrmenz Öschelbronner Straße,48.936120,8.837431,1,,
de:08236:3054:0:1,Mühlacker Unterer Stöckach,48.951872,8.832244,,de:08236:3054_Parent,1
de:08236:3054:0:2,Mühlacker Unterer Stöckach,48.952003,8.832339,,de:08236:3054_Parent,2
de:08236:3054_Parent,Mühlacker Unterer Stöckach,48.951938,8.832292,1,,
de:08236:3055:0:1,Lomersheim Im Hagen,48.933455,8.860881,,de:08236:3055_Parent,1
de:08236:3055_Parent,Lomersheim Im Hagen,48.933455,8.860881,1,,
de:08236:3056:0:1,Lomersheim Falltorweg,48.932607,8.867789,,de:08236:3056_Parent,1
de:08236:3056:0:2,Lomersheim Falltorweg,48.932692,8.867708,,de:08236:3056_Parent,2
de:08236:3056_Parent,Lomersheim Falltorweg,48.932650,8.867749,1,,
de:08236:3057:0:1,Lomersheim Burgweg,48.935260,8.866404,,de:08236:3057_Parent,1
de:08236:3057:0:2,Lomersheim Burgweg,48.935161,8.866472,,de:08236:3057_Parent,2
de:08236:3057_Parent,Lomersheim Burgweg,48.935210,8.866438,1,,
de:08236:3058:0:1,Lomersheim Otto-Aichele-Straße,48.933305,8.863365,,de:08236:3058_Parent,1
de:08236:3058:0:2,Lomersheim Otto-Aichele-Straße,48.933284,8.863420,,de:08236:3058_Parent,2
de:08236:3058_Parent,Lomersheim Otto-Aichele-Straße,48.933294,8.863393,1,,
de:08236:3059:0:1,Lomersheim Turmstraße,48.933176,8.860568,,de:08236:3059_Parent,1
de:08236:3059_Parent,Lomersheim Turmstraße,48.933176,8.860568,1,,
de:08236:3060:0:1,Lomersheim Klotzbergstraße,48.934386,8.857193,,de:08236:3060_Parent,1
de:08236:3060_Parent,Lomersheim Klotzbergstraße,48.934386,8.857193,1,,
de:08236:3061:0:1,Lomersheim Fischeräckerstraße,48.935198,8.860016,,de:08236:3061_Parent,1
de:08236:3061_Parent,Lomersheim Fischeräckerstraße,48.935198,8.860016,1,,
de:08236:3062:0:1,Dürrmenz August-Hebenstreit-Straße,48.941859,8.837501,,de:08236:3062_Parent,1
de:08236:3062_Parent,Dürrmenz August-Hebenstreit-Straße,48.941859,8.837501,1,,
de:08236:3063:0:1,Dürrmenz Richard-Wörner-Straße,48.942359,8.834892,,de:08236:3063_Parent,1
de:08236:3063:0:2,Dürrmenz Richard-Wörner-Straße,48.942251,8.834934,,de:08236:3063_Parent,2
de:08236:3063_Parent,Dürrmenz Richard-Wörner-Straße,48.942305,8.834913,1,,
de:08236:3064:0:1,Dürrmenz Kanzlerstraße,48.942418,8.832203,,de:08236:3064_Parent,1
de:08236:3064_Parent,Dürrmenz Kanzlerstraße,48.942418,8.832203,1,,
de:08236:3065:0:1,Dürrmenz Otto Rieger Straße,48.943662,8.834465,,de:08236:3065_Parent,1
de:08236:3065_Parent,Dürrmenz Otto Rieger Straße,48.943662,8.834465,1,,
de:08236:3066:0:1,Dürrmenz Obere Königstraße,48.938522,8.837036,,de:08236:3066_Parent,1
de:08236:3066_Parent,Dürrmenz Obere Königstraße,48.938522,8.837036,1,,
de:08236:3067:0:1,Mühlacker Bergstraße,48.948259,8.840271,,de:08236:3067_Parent,1
de:08236:3067_Parent,Mühlacker Bergstraße,48.948259,8.840271,1,,
de:08236:3068:0:1,Dürrmenz Rosenweg,48.934767,8.835690,,de:08236:3068_Parent,1
de:08236:3068_Parent,Dürrmenz Rosenweg,48.934767,8.835690,1,,
de:08236:3070:0:1,Mühlacker Bassanostraße,48.945230,8.847607,,de:08236:3070_Parent,1
de:08236:3070_Parent,Mühlacker Bassanostraße,48.945230,8.847607,1,,
de:08236:3072:0:1,Mühlacker Helene Lange Weg,48.951177,8.829949,,de:08236:3072_Parent,1
de:08236:3072_Parent,Mühlacker Helene Lange Weg,48.951177,8.829949,1,,
de:08236:3300:0:1,Wurmberg Pforzheimer Straße,48.871448,8.812044,,de:08236:3300_Parent,1
de:08236:3300:0:2,Wurmberg Pforzheimer Straße,48.871108,8.813815,,de:08236:3300_Parent,2
de:08236:3300_Parent,Wurmberg Pforzheimer Straße,48.871278,8.812930,1,,
